MODL,REPL,NRET,MTHD,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
26taxa,24,500,parsimony-strict,26,23,18,5,0,0.217391,0.000000,0.108696
26taxa,24,500,camin-sokal-strict,26,23,19,4,0,0.173913,0.000000,0.086957
26taxa,24,500,dollo-strict,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,24,500,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,500,astral-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,500,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,500,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,1000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,24,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,5000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,24,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,24,10000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,24,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,24,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10,parsimony-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,camin-sokal-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,dollo-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,astrid-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,25,10,astral-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,25,10,mdc-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,25,10,mdc-bp-ur,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,50,parsimony-strict,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,camin-sokal-strict,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,dollo-strict,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,astrid-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,25,50,astral-bp,26,23,23,12,12,0.521739,0.521739,0.521739
26taxa,25,50,mdc-bp,26,23,23,12,12,0.521739,0.521739,0.521739
26taxa,25,50,mdc-bp-ur,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,100,parsimony-strict,26,23,20,9,6,0.391304,0.260870,0.326087
26taxa,25,100,camin-sokal-strict,26,23,17,9,3,0.391304,0.130435,0.260870
26taxa,25,100,dollo-strict,26,23,18,9,4,0.391304,0.173913,0.282609
26taxa,25,100,astrid-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,25,100,astral-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,25,100,mdc-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,25,100,mdc-bp-ur,26,23,18,10,5,0.434783,0.217391,0.326087
26taxa,25,500,parsimony-strict,26,23,22,3,2,0.130435,0.086957,0.108696
26taxa,25,500,camin-sokal-strict,26,23,22,3,2,0.130435,0.086957,0.108696
26taxa,25,500,dollo-strict,26,23,22,5,4,0.217391,0.173913,0.195652
26taxa,25,500,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,25,500,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,25,500,mdc-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,25,500,mdc-bp-ur,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,25,1000,parsimony-strict,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,25,1000,camin-sokal-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,25,1000,dollo-strict,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,25,1000,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,25,1000,astral-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,25,1000,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,25,1000,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,25,5000,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,5000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,10000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,25,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,10,parsimony-strict,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,camin-sokal-strict,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,dollo-strict,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,10,astral-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,1,10,mdc-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,1,10,mdc-bp-ur,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,50,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,1,50,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,1,50,dollo-strict,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,50,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,50,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,100,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,1,100,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,1,100,dollo-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,1,100,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,100,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,1,100,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,100,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,1000,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,1,5000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,10000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,10000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,50000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,100000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,1,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10,parsimony-strict,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,2,10,camin-sokal-strict,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,2,10,dollo-strict,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,2,10,astrid-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,2,10,astral-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,2,10,mdc-bp,13,10,10,7,7,0.700000,0.700000,0.700000
Palaeognathae,2,10,mdc-bp-ur,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,2,50,parsimony-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,2,50,camin-sokal-strict,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,2,50,dollo-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,2,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,2,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,2,50,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,2,50,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,2,100,parsimony-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,2,100,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,2,100,dollo-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,2,100,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,100,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,100,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,100,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,1000,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,1000,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,2,1000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,1000,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,1000,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,1000,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,parsimony-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,2,5000,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,5000,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,2,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10000,dollo-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,2,10000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,2,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,2,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10,parsimony-strict,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,3,10,camin-sokal-strict,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,3,10,dollo-strict,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,3,10,astrid-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,3,10,astral-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,3,10,mdc-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,3,10,mdc-bp-ur,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,3,50,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,3,50,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,3,50,dollo-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,3,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,50,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,3,50,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,3,100,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,3,100,camin-sokal-strict,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,100,dollo-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,3,100,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,100,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,3,100,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,100,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,3,500,parsimony-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,3,500,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,500,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,500,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,500,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,500,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,500,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,1000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,1000,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,3,1000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,1000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,1000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,1000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,1000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,5000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,5000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,5000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,5000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,10000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,50000,parsimony-strict,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,3,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,3,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,3,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10,parsimony-strict,13,10,5,7,2,0.700000,0.200000,0.450000
Palaeognathae,4,10,camin-sokal-strict,13,10,5,7,2,0.700000,0.200000,0.450000
Palaeognathae,4,10,dollo-strict,13,10,5,7,2,0.700000,0.200000,0.450000
Palaeognathae,4,10,astrid-bp,13,10,10,7,7,0.700000,0.700000,0.700000
Palaeognathae,4,10,astral-bp,13,10,10,7,7,0.700000,0.700000,0.700000
Palaeognathae,4,10,mdc-bp,13,10,10,7,7,0.700000,0.700000,0.700000
Palaeognathae,4,10,mdc-bp-ur,13,10,5,7,2,0.700000,0.200000,0.450000
Palaeognathae,4,50,parsimony-strict,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,4,50,camin-sokal-strict,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,4,50,dollo-strict,13,10,9,5,4,0.500000,0.400000,0.450000
Palaeognathae,4,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,4,50,astral-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,4,50,mdc-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,4,50,mdc-bp-ur,13,10,9,4,3,0.400000,0.300000,0.350000
Palaeognathae,4,100,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,4,100,camin-sokal-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,4,100,dollo-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,4,100,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
